-7.943925261497497559e-02,2.740873694419860840e-01,-2.272169351577758789e+00,4.851494450122117996e-03,-1.196356534957885742e+00,-6.523676514625549316e-01,-5.835093259811401367e-01,7.030894607305526733e-02,-4.664458632469177246e-01,-8.153734207153320312e-01,-6.365084648132324219e-01,2.004052251577377319e-01,-2.389033317565917969e+00,-2.210700325667858124e-02,-4.497877955436706543e-01,-5.172190666198730469e-01,-1.276495456695556641e-01,-3.826484084129333496e-01,6.683365255594253540e-02,1.965970993041992188e-01,4.689082801342010498e-01,-2.383015453815460205e-01,2.664441466331481934e-01,-4.108442366123199463e-01,-4.701008498668670654e-01,2.456123828887939453e+00,1.021434888243675232e-01,-1.538886576890945435e-01,1.159209728240966797e+00,-2.681193500757217407e-02,7.499664276838302612e-02,-1.842707037925720215e+00,6.729841232299804688e-03,1.511876136064529419e-01,-8.495562076568603516e-01,-1.529066324234008789e+00,-3.363472223281860352e-02,-6.206434369087219238e-01,-8.042357563972473145e-01,-5.584211945533752441e-01,-4.184151440858840942e-02,1.277407050132751465e+00,-3.236536026000976562e+00,-8.075174689292907715e-01,3.010414242744445801e-01,-1.030472993850708008e+00,-2.098751515150070190e-01,2.748999893665313721e-01,-3.064741849899291992e+00,2.370213717222213745e-01,-5.775154829025268555e-01,-9.997453540563583374e-02,-1.434601664543151855e+00,4.584587365388870239e-02,-1.848503500223159790e-01,-2.385495007038116455e-01,-1.112416833639144897e-01,4.299940913915634155e-02,-2.665554881095886230e-01,1.353064298629760742e+00,7.984559535980224609e-01,-1.516370475292205811e-01,7.738728523254394531e-01,-9.894169867038726807e-03
1.154245659708976746e-01,-1.283571124076843262e+00,4.985485672950744629e-01,-2.033926725387573242e+00,-1.181302785873413086e+00,6.620867252349853516e-01,3.238397240638732910e-01,4.308568686246871948e-02,3.115088939666748047e-01,3.770297765731811523e-01,3.093944787979125977e-01,4.520585536956787109e-01,1.085230112075805664e+00,2.380076348781585693e-01,-2.351956628262996674e-02,4.554513692855834961e-01,6.266943365335464478e-02,1.563530713319778442e-01,-3.008865006268024445e-02,-7.197930216789245605e-01,-1.410474777221679688e+00,-2.263606637716293335e-01,-6.034078598022460938e-01,-3.524645268917083740e-01,-1.061654090881347656e-01,6.197965741157531738e-01,-2.826096296310424805e+00,-8.608014881610870361e-02,-4.998920440673828125e+00,-9.834532737731933594e-01,-4.005988538265228271e-01,-9.299604892730712891e-01,6.532558798789978027e-02,-8.244792222976684570e-01,7.586848735809326172e-01,-9.486578702926635742e-01,-2.130392789840698242e-01,3.091138601303100586e-02,7.916495203971862793e-02,2.496596127748489380e-01,5.059219002723693848e-01,-4.133680462837219238e-01,5.002169013023376465e-01,1.755316734313964844e+00,-2.892831087112426758e+00,3.310682773590087891e-01,-3.101411163806915283e-01,3.380621969699859619e-01,4.875646829605102539e-01,5.998870730400085449e-01,7.833902835845947266e-01,1.126990437507629395e+00,6.726883053779602051e-01,-4.678518176078796387e-01,2.644843459129333496e-01,-2.791777551174163818e-01,-1.807223111391067505e-01,2.842392306774854660e-03,8.403558284044265747e-02,5.589298903942108154e-02,1.618722081184387207e-01,-4.060851037502288818e-02,-1.592776536941528320e+00,-1.497531533241271973e-01
9.447535127401351929e-02,7.006918787956237793e-01,-5.383330583572387695e-01,2.720182836055755615e-01,1.992082744836807251e-01,2.593007087707519531e-01,6.138558983802795410e-01,-2.727640792727470398e-02,1.090906336903572083e-01,-2.504856884479522705e-01,-6.502644419670104980e-01,1.483648717403411865e-01,-5.066148638725280762e-01,8.372653126716613770e-01,4.694524686783552170e-03,-8.892905712127685547e-01,-1.230307146906852722e-01,-1.013397336006164551e+00,3.367111831903457642e-02,-1.401069402694702148e+00,9.145302325487136841e-02,1.929121762514114380e-01,-1.234124898910522461e+00,-6.201681680977344513e-03,-4.002235233783721924e-01,-1.751981258392333984e+00,-6.512507796287536621e-02,2.368983067572116852e-02,-5.371214747428894043e-01,-1.116180658340454102e+00,9.636611938476562500e-01,4.359170198440551758e-01,-1.065508127212524414e-01,5.205190777778625488e-01,6.256460547447204590e-01,-5.886590480804443359e-01,-3.158558011054992676e-01,-2.489085495471954346e-01,-1.830128431320190430e+00,-7.548505663871765137e-01,-1.747718751430511475e-01,-5.065957829356193542e-02,-2.480232238769531250e+00,1.190212965011596680e+00,1.479135155677795410e+00,3.713967502117156982e-01,-3.150639310479164124e-02,-2.882965803146362305e-01,-6.681395769119262695e-01,-1.264863371849060059e+00,-8.772132396697998047e-01,3.624109551310539246e-02,-7.486666440963745117e-01,4.006109237670898438e-01,1.824813932180404663e-01,-5.517338514328002930e-01,1.331927031278610229e-01,9.279520809650421143e-02,4.967597723007202148e-01,1.537277847528457642e-01,8.249517083168029785e-01,1.096315681934356689e-02,-7.822892665863037109e-01,3.235149383544921875e-02
-7.186508774757385254e-01,1.457137346267700195e+00,-3.112977445125579834e-01,-5.456053614616394043e-01,2.054535448551177979e-01,-2.771528363227844238e-01,-1.406393647193908691e+00,-3.939756006002426147e-02,7.823174595832824707e-01,3.158174157142639160e-01,8.014318346977233887e-01,-1.124597787857055664e+00,-2.785887718200683594e-01,-3.507989048957824707e-01,-1.120202317833900452e-01,1.026639863848686218e-01,1.479655951261520386e-01,9.555709958076477051e-01,1.884382963180541992e-02,-5.918838977813720703e-01,-2.022391259670257568e-01,2.803771495819091797e-01,-4.745118916034698486e-01,-3.728966712951660156e-01,-9.287253767251968384e-02,-1.309665679931640625e+00,-2.317130804061889648e+00,-9.293218702077865601e-02,1.562848389148712158e-01,2.813081145286560059e-01,-1.385403156280517578e+00,8.574735522270202637e-01,-1.481575220823287964e-01,1.955779492855072021e-01,-5.132222771644592285e-01,-8.984532356262207031e-01,5.751552581787109375e-01,-6.650765240192413330e-02,-1.544973492622375488e+00,6.485781669616699219e-01,-4.776320606470108032e-02,5.372492671012878418e-01,-5.312733650207519531e-01,-1.650018990039825439e-01,-3.643897771835327148e-01,4.513472318649291992e-03,-1.510834693908691406e-01,-5.516129732131958008e-01,2.257319241762161255e-01,6.837557069957256317e-03,-1.220202326774597168e+00,-5.192709565162658691e-01,-6.916883587837219238e-02,4.419057667255401611e-01,-1.555664420127868652e+00,-2.499216049909591675e-01,-1.188463792204856873e-01,1.490261405706405640e-01,2.187479473650455475e-02,-3.538566231727600098e-01,-1.239080905914306641e+00,5.542052444070577621e-03,-7.000888139009475708e-02,9.010025113821029663e-02
4.004106521606445312e-01,2.384464740753173828e-01,-1.741593003273010254e+00,-1.626885414123535156e+00,-1.054312959313392639e-01,-9.021349996328353882e-02,-6.137317419052124023e-01,2.403421513736248016e-02,-1.246630787849426270e+00,-7.157461047172546387e-01,1.390403509140014648e+00,1.817572116851806641e-01,-1.002031922340393066e+00,-6.604480743408203125e-01,-1.128639131784439087e-01,1.849365830421447754e-01,2.201440930366516113e-02,-1.725569367408752441e-01,-9.238565713167190552e-02,1.057959437370300293e+00,-1.139117956161499023e+00,-5.342889428138732910e-01,4.033119976520538330e-01,-2.646957933902740479e-01,-2.763790845870971680e+00,2.685734033584594727e+00,3.864347934722900391e-02,3.190314769744873047e-02,-1.626203507184982300e-01,-1.212864648550748825e-03,-5.564443469047546387e-01,-1.582246124744415283e-01,9.793026745319366455e-02,-3.505721986293792725e-01,-4.618984162807464600e-01,-1.367905437946319580e-01,-2.427996873855590820e+00,-9.638817310333251953e-01,5.648410320281982422e-01,-6.687875986099243164e-01,6.986049562692642212e-02,6.759440898895263672e-01,2.133906781673431396e-01,-1.137200236320495605e+00,-1.066412687301635742e+00,-2.535347342491149902e-01,-8.646234869956970215e-02,-6.786291599273681641e-01,-9.980100393295288086e-01,6.931976079940795898e-01,-2.662542760372161865e-01,1.472466289997100830e-01,-7.501967251300811768e-02,1.144580125808715820e+00,6.583940982818603516e-02,2.992958426475524902e-01,-3.167023137211799622e-02,-6.683055311441421509e-02,6.258959770202636719e-01,-4.663682356476783752e-02,-1.566655635833740234e+00,-2.200630307197570801e-02,6.843178272247314453e-01,5.515792220830917358e-02
-2.216273546218872070e-01,1.385624110698699951e-01,1.105079427361488342e-03,-5.237494781613349915e-02,-8.483499288558959961e-02,1.422563046216964722e-01,1.213824301958084106e-01,1.252790540456771851e-01,-1.988938301801681519e-01,-1.238350421190261841e-01,3.909838572144508362e-02,-1.747038066387176514e-01,-2.071669995784759521e-01,7.769712805747985840e-02,9.085203707218170166e-02,1.218104436993598938e-01,-5.601193755865097046e-02,-6.553240586072206497e-03,8.762384951114654541e-02,-4.290057718753814697e-02,-1.464825570583343506e-01,-1.516958326101303101e-01,-1.561248302459716797e-01,-1.462898589670658112e-02,5.969202890992164612e-02,6.322447210550308228e-02,-1.369281411170959473e-01,1.268826872110366821e-01,-2.007075697183609009e-01,1.120454911142587662e-02,8.540539443492889404e-02,-3.110131621360778809e-01,4.208402335643768311e-02,-9.891609847545623779e-02,-1.147419065237045288e-01,-6.462007761001586914e-02,-8.216533064842224121e-02,9.093171358108520508e-02,-4.469621181488037109e-02,-7.660450041294097900e-02,-7.898349314928054810e-02,-1.452363133430480957e-01,4.564544558525085449e-02,-1.179317012429237366e-01,-1.273454725742340088e-01,-1.389275938272476196e-01,8.051837980747222900e-02,-9.430731832981109619e-02,-2.515038661658763885e-02,5.228914320468902588e-02,-9.849105030298233032e-02,-4.791375622153282166e-02,-3.876970708370208740e-02,-1.619935035705566406e-01,-2.210029065608978271e-01,-2.159188240766525269e-01,2.474957704544067383e-02,2.512268722057342529e-02,-1.601619459688663483e-02,-3.394974023103713989e-02,-1.026325076818466187e-01,6.157939136028289795e-02,-2.212123423814773560e-01,-1.487773805856704712e-01
-1.652811050415039062e+00,-1.242739558219909668e-01,-3.917017579078674316e-02,4.825089573860168457e-01,2.026510536670684814e-01,2.043732441961765289e-02,5.396324396133422852e-01,6.348860263824462891e-02,1.159470200538635254e+00,-2.180116653442382812e+00,1.621479034423828125e+00,2.450394630432128906e-01,7.053127884864807129e-01,-1.754170894622802734e+00,1.580251455307006836e-01,-4.527222514152526855e-01,-3.275419771671295166e-02,3.062847554683685303e-01,1.327247768640518188e-01,-4.089121222496032715e-01,-7.290594577789306641e-01,1.164568886160850525e-01,-9.136567115783691406e-01,-2.555165588855743408e-01,-5.241301059722900391e-01,-1.388326644897460938e+00,-1.062635421752929688e+00,-3.045205958187580109e-02,-6.927422881126403809e-01,2.810909152030944824e-01,-6.908304691314697266e-01,-8.653645962476730347e-02,-1.482888758182525635e-01,1.021583914756774902e+00,-8.047109246253967285e-01,-5.023983120918273926e-01,-1.532247304916381836e+00,5.328398197889328003e-02,-2.651488065719604492e+00,7.147428393363952637e-02,3.391370177268981934e-02,-1.390735357999801636e-01,-5.660130176693201065e-03,3.239355385303497314e-01,-3.282872587442398071e-02,-1.593762338161468506e-01,3.500227630138397217e-02,-1.031304597854614258e-01,1.277254104614257812e+00,1.246016472578048706e-01,3.376498222351074219e-01,-7.587261497974395752e-02,-4.528155624866485596e-01,-3.647306188941001892e-02,8.715047687292098999e-02,3.846538662910461426e-01,-1.814800798892974854e-01,1.003939956426620483e-01,4.718499183654785156e-01,7.080486416816711426e-01,7.550692651420831680e-03,-8.508107811212539673e-02,-2.886523902416229248e-01,-1.332343220710754395e-01
6.756017450243234634e-03,4.999634623527526855e-02,-2.592202425003051758e-01,1.547630429267883301e-01,-6.450659036636352539e-01,7.073393464088439941e-01,-1.166463613510131836e+00,1.185268256813287735e-02,-5.437303185462951660e-01,2.268593572080135345e-02,-1.139628648757934570e+00,-6.466040015220642090e-01,-4.275230467319488525e-01,-2.870507538318634033e-01,-1.966329216957092285e-01,-3.491792678833007812e-01,-1.609964370727539062e-01,-1.059019327163696289e+00,6.695326417684555054e-02,-3.155449032783508301e-02,4.605270922183990479e-02,-5.751361250877380371e-01,5.315243005752563477e-01,-1.534668922424316406e+00,1.014111995697021484e+00,-1.309452414512634277e+00,-2.964842617511749268e-01,3.120253980159759521e-02,1.281530261039733887e+00,-6.363208889961242676e-01,2.017712116241455078e+00,-3.416973352432250977e-01,1.076419204473495483e-01,-3.321132063865661621e-01,-1.083738923072814941e+00,-7.547515630722045898e-01,-3.777736797928810120e-02,-2.369192838668823242e-01,-3.390877693891525269e-02,4.436492025852203369e-01,2.975923717021942139e-01,1.539783179759979248e-01,-5.412026643753051758e-01,1.527447849512100220e-01,3.963795304298400879e-01,6.522046774625778198e-02,-6.660266220569610596e-02,-6.735745072364807129e-01,-2.892633974552154541e-01,-1.130837917327880859e+00,-1.851771235466003418e+00,-5.938259959220886230e-01,-5.729931592941284180e-01,1.418873853981494904e-02,-3.060220479965209961e-01,3.870095014572143555e-01,-3.985798731446266174e-02,-4.849902167916297913e-02,-1.429102718830108643e-01,1.102738618850708008e+00,-1.113400459289550781e+00,-8.603999018669128418e-02,-1.024705886840820312e+00,1.613598912954330444e-01
-1.759627014398574829e-01,2.380100488662719727e-01,-2.581718862056732178e-01,2.735450305044651031e-02,5.492576956748962402e-02,-2.628414630889892578e-01,9.007570147514343262e-02,1.185599714517593384e-01,-2.487802654504776001e-01,2.153517901897430420e-01,-9.372390806674957275e-02,1.626000739634037018e-02,-1.531864255666732788e-01,-1.905384361743927002e-01,1.172955781221389771e-01,1.615031510591506958e-01,-1.742479056119918823e-01,-2.838224172592163086e-01,-1.387595832347869873e-01,-1.782443225383758545e-01,-2.912187278270721436e-01,-2.661280035972595215e-01,1.458082050085067749e-01,-1.463666111230850220e-01,-2.563743107020854950e-02,-5.940540134906768799e-02,-3.166852891445159912e-01,-6.317776441574096680e-02,-3.008088171482086182e-01,-2.129161059856414795e-01,4.772192239761352539e-02,1.073993369936943054e-01,7.692553102970123291e-02,-1.818580627441406250e-01,-2.983791530132293701e-01,-1.309537887573242188e-01,7.098932564258575439e-02,-5.242216214537620544e-02,2.806803910061717033e-03,-4.291582386940717697e-03,1.172420904040336609e-01,-6.113947927951812744e-02,5.468494817614555359e-02,1.444191336631774902e-01,1.034997254610061646e-01,-2.687230706214904785e-01,-1.708831042051315308e-01,1.067306622862815857e-01,-7.549588382244110107e-02,-6.429436057806015015e-02,-2.192381918430328369e-01,-3.065344989299774170e-01,1.582473963499069214e-01,-1.205757856369018555e-01,3.535336554050445557e-01,-1.315420717000961304e-01,-1.322614699602127075e-01,1.180875152349472046e-01,-8.117058128118515015e-02,-9.971425868570804596e-03,-4.407242871820926666e-03,-1.725907325744628906e-01,1.756672263145446777e-01,3.817071020603179932e-02
4.597526043653488159e-02,-1.810784041881561279e-01,-1.733457595109939575e-01,-4.085876792669296265e-02,5.733006075024604797e-02,-2.061379104852676392e-01,-2.035707980394363403e-01,-1.207937523722648621e-01,-6.606139987707138062e-02,1.575522683560848236e-02,-2.066700011491775513e-01,4.073156043887138367e-02,9.805815666913986206e-02,-1.084868386387825012e-01,-1.749931871891021729e-01,5.214708298444747925e-02,-1.211285591125488281e-02,-2.886083163321018219e-02,1.300811916589736938e-01,-1.238082069903612137e-02,-1.463634818792343140e-01,-1.327609457075595856e-02,1.088652716134674847e-04,-1.453259736299514771e-01,3.051418997347354889e-02,-2.452704608440399170e-01,-1.603580564260482788e-01,8.798272907733917236e-02,-1.284746229648590088e-01,-3.893432021141052246e-02,-1.292561739683151245e-01,3.316491842269897461e-03,1.276638656854629517e-01,1.240731626749038696e-01,-5.156132206320762634e-02,-1.601200401782989502e-01,7.232408970594406128e-02,-7.281345129013061523e-02,-1.271553933620452881e-01,-1.425274014472961426e-01,1.450451761484146118e-01,9.536442905664443970e-02,1.774054206907749176e-02,-7.738397270441055298e-02,5.183720961213111877e-02,-1.986515708267688751e-02,-1.377102434635162354e-01,-3.226131945848464966e-02,-1.356330960988998413e-01,6.706379354000091553e-02,9.574703127145767212e-02,-5.060350149869918823e-02,-1.600700020790100098e-01,1.661462523043155670e-02,-1.653033643960952759e-01,-1.698648780584335327e-01,-3.840036690235137939e-02,-9.214618057012557983e-02,-1.626970916986465454e-01,-1.044783964753150940e-01,-1.898373290896415710e-02,4.388235509395599365e-02,-8.944749087095260620e-02,1.031461358070373535e-02
