1.101435720920562744e-01,1.764621615409851074e+00,2.512614727020263672e-01,4.635608792304992676e-01,2.202625274658203125e+00,1.967475861310958862e-01,-3.152138888835906982e-01,5.712550133466720581e-02,-2.567267119884490967e-01,-4.494326412677764893e-01
-1.939385175704956055e+00,-8.177834153175354004e-01,1.876239925622940063e-01,3.032739758491516113e-01,9.562869071960449219e-01,-1.479786753654479980e+00,2.019213587045669556e-01,-2.631222084164619446e-02,-1.608731299638748169e-01,-2.981291115283966064e-01
2.115058183670043945e+00,7.323796153068542480e-01,5.889782309532165527e-02,-2.278880216181278229e-03,-1.122900724411010742e+00,-2.265912294387817383e+00,-2.602977752685546875e-01,3.746661916375160217e-02,-7.162710279226303101e-02,2.959163486957550049e-02
8.555951714515686035e-01,-2.894868887960910797e-02,1.663640439510345459e-01,2.518432140350341797e-01,8.596652001142501831e-02,-2.863950490951538086e+00,-1.028468459844589233e-02,6.305593065917491913e-03,-1.796891838312149048e-01,-2.575313746929168701e-01
4.118588566780090332e-02,8.867757916450500488e-01,3.437532112002372742e-02,5.930121243000030518e-02,-1.921157002449035645e+00,2.325470186769962311e-02,2.270866155624389648e+00,-8.770707249641418457e-02,-5.655074492096900940e-02,-5.323165282607078552e-02
1.139479950070381165e-01,1.691441535949707031e+00,-7.844617217779159546e-02,8.190039545297622681e-02,-1.546469330787658691e+00,2.040190696716308594e+00,6.539695262908935547e-01,-6.723100692033767700e-02,9.247358888387680054e-02,-6.789336353540420532e-02
-9.834488630294799805e-01,1.774021863937377930e+00,-8.641943931579589844e-01,2.089191973209381104e-01,2.076216936111450195e+00,-2.074646204710006714e-01,-1.650885790586471558e-01,3.955357149243354797e-02,8.607395887374877930e-01,-2.094251513481140137e-01
2.095924504101276398e-02,-4.707996919751167297e-02,-2.561680041253566742e-02,8.803948014974594116e-02,-4.038037732243537903e-02,1.992253586649894714e-02,-1.085089668631553650e-01,-2.420287765562534332e-02,2.237865142524242401e-02,-3.733576834201812744e-02
-1.774962186813354492e+00,-6.581476926803588867e-01,1.419083215296268463e-02,-8.293916285037994385e-02,2.117301464080810547e+00,-4.069626331329345703e-01,4.633300602436065674e-01,-1.835223473608493805e-02,4.725051578134298325e-03,6.603015214204788208e-02
-1.394175410270690918e+00,7.561579942703247070e-01,1.496760845184326172e-01,6.587813049554824829e-02,1.437782526016235352e+00,-2.259708404541015625e+00,2.509339153766632080e-01,1.513372757472097874e-03,-1.624287366867065430e-01,-6.620991230010986328e-02
-1.382260799407958984e+00,4.797964692115783691e-01,5.791971683502197266e-01,-2.242078483104705811e-01,-1.166221618652343750e+00,1.433509349822998047e+00,-4.749005734920501709e-01,1.760450750589370728e-02,-6.269820928573608398e-01,2.483530938625335693e-01
-8.406978845596313477e-01,-1.455696105957031250e+00,-7.467911839485168457e-01,-2.760554254055023193e-01,-8.301914930343627930e-01,1.499298453330993652e+00,-3.997021019458770752e-01,1.405993569642305374e-02,7.428789734840393066e-01,2.861963808536529541e-01
1.979008167982101440e-01,-1.165600419044494629e+00,1.317147016525268555e-01,-7.671487331390380859e-02,1.207354307174682617e+00,4.907763302326202393e-01,1.996170401573181152e+00,-1.396230049431324005e-02,-1.295189857482910156e-01,7.505729049444198608e-02
-3.857858180999755859e-01,-1.159180045127868652e+00,-1.813792884349822998e-01,1.418453175574541092e-02,1.082108139991760254e+00,2.546436786651611328e+00,7.922108173370361328e-01,-2.116523310542106628e-02,2.008508890867233276e-01,-6.287137512117624283e-03
1.657082885503768921e-01,3.132779598236083984e-01,3.345971181988716125e-02,-5.269791185855865479e-02,-1.729165762662887573e-02,1.405229270458221436e-01,-1.816286332905292511e-02,-2.275691032409667969e-01,-3.282152116298675537e-02,-4.605500027537345886e-02
-5.803725719451904297e-01,-1.422351121902465820e+00,1.157923415303230286e-01,-4.704865813255310059e-02,-1.066487669944763184e+00,-1.536099195480346680e+00,-2.069178521633148193e-01,-8.293795585632324219e-02,-1.301142126321792603e-01,5.315666273236274719e-02
-4.039160441607236862e-03,-1.745402812957763672e-02,-5.829104781150817871e-02,-1.238066051155328751e-02,6.502659618854522705e-02,2.233166992664337158e-02,2.677072212100028992e-02,-1.297075301408767700e-01,-4.972406849265098572e-02,-1.417822320945560932e-03
-1.634644508361816406e+00,1.746782302856445312e+00,1.723408848047256470e-01,2.656007111072540283e-01,1.198122143745422363e+00,3.993118107318878174e-01,2.378465235233306885e-01,9.672619402408599854e-03,-1.595942974090576172e-01,-3.095886111259460449e-01
1.326107978820800781e-02,1.321756932884454727e-02,1.169754192233085632e-01,-4.577921703457832336e-02,6.943136453628540039e-02,-1.239989772439002991e-01,-3.908026218414306641e-02,-1.527759283781051636e-01,-1.066076457500457764e-01,1.382248401641845703e-01
2.368877679109573364e-01,2.795760333538055420e-02,-3.218488022685050964e-02,6.619190797209739685e-03,-8.528503179550170898e-01,-1.250220775604248047e+00,2.064983367919921875e+00,-4.842001944780349731e-02,2.662544138729572296e-02,-1.611794531345367432e-02
-3.157076239585876465e-02,1.129211068153381348e+00,9.293454885482788086e-01,-6.564898490905761719e-01,-9.345893859863281250e-01,2.123339474201202393e-01,-1.985096037387847900e-01,-6.038456223905086517e-03,-9.211928248405456543e-01,6.644526124000549316e-01
1.421765327453613281e+00,-1.444925665855407715e+00,-2.789793014526367188e-01,6.929581053555011749e-03,-2.154861927032470703e+00,-1.084361553192138672e+00,-7.024627923965454102e-01,1.474724244326353073e-02,2.649907171726226807e-01,4.628582391887903214e-03
-9.479324221611022949e-01,-3.478192985057830811e-01,-3.251155018806457520e-01,9.222194552421569824e-01,4.211673736572265625e-01,-1.771505475044250488e+00,-2.573887407779693604e-01,2.631682902574539185e-02,3.140308558940887451e-01,-9.394059777259826660e-01
1.631027698516845703e+00,1.415620207786560059e+00,-2.582192420959472656e-01,-1.263025254011154175e-01,9.417726397514343262e-01,-2.036253213882446289e+00,-2.735486030578613281e-01,-2.289643138647079468e-02,2.296281456947326660e-01,1.495160013437271118e-01
-1.135382771492004395e+00,1.392318964004516602e+00,5.362404584884643555e-01,1.642038524150848389e-01,-2.004362583160400391e+00,-2.473269104957580566e-01,-4.561765193939208984e-01,4.552382603287696838e-02,-5.215476751327514648e-01,-1.709765344858169556e-01
5.107635855674743652e-01,1.124552130699157715e+00,1.205023527145385742e+00,1.377565264701843262e-01,-3.431495130062103271e-01,-1.325615167617797852e+00,-4.880184829235076904e-01,2.971488609910011292e-02,-1.218085289001464844e+00,-1.404075175523757935e-01
1.820166110992431641e-01,4.209348559379577637e-02,2.088531106710433960e-01,5.497819744050502777e-03,2.498686313629150391e+00,-2.975720167160034180e+00,8.918692469596862793e-01,-3.052727319300174713e-02,-2.125403881072998047e-01,-3.442610427737236023e-02
-1.004834696650505066e-01,1.048477217555046082e-01,-4.270425811409950256e-02,5.650083348155021667e-02,-1.024521663784980774e-01,-6.075482815504074097e-02,-8.550665341317653656e-03,-1.655835807323455811e-01,9.408353798789903522e-05,-9.216243773698806763e-02
-6.248075962066650391e-01,-1.307519316673278809e+00,-4.539119824767112732e-02,2.997290156781673431e-02,1.963341236114501953e+00,-2.073083877563476562e+00,1.035402059555053711e+00,-6.097173690795898438e-02,6.496058404445648193e-02,-2.059153653681278229e-02
1.092738986015319824e+00,-9.510368108749389648e-01,-4.197291731834411621e-01,-9.979903697967529297e-01,1.389818429946899414e+00,1.811366915702819824e+00,6.848922930657863617e-03,1.539780199527740479e-02,4.423318207263946533e-01,1.001225352287292480e+00
1.645949363708496094e+00,-5.285313725471496582e-01,6.479596346616744995e-02,3.176481649279594421e-02,2.328880071640014648e+00,1.271393060684204102e+00,1.144667267799377441e+00,2.660364285111427307e-02,-5.557062476873397827e-02,-2.836286649107933044e-02
7.402899861335754395e-01,8.725199103355407715e-02,2.449939101934432983e-01,-7.014798521995544434e-01,1.920341730117797852e+00,-1.942040443420410156e+00,5.902304872870445251e-02,6.367601919919252396e-03,-2.244912534952163696e-01,6.940082907676696777e-01
1.429811120033264160e-03,-3.691554069519042969e-02,-7.366587221622467041e-02,8.253872394561767578e-02,2.480022609233856201e-02,1.624563336372375488e-02,4.977044463157653809e-02,-3.633436560630798340e-02,9.180314838886260986e-02,-1.239997297525405884e-01
9.811890125274658203e-01,-1.020685791969299316e+00,-8.060322403907775879e-01,-5.833858251571655273e-01,2.511535406112670898e+00,1.545750945806503296e-01,3.326233848929405212e-02,-8.370289579033851624e-03,8.194289207458496094e-01,5.879514217376708984e-01
1.070411562919616699e+00,-2.736586034297943115e-01,4.896917045116424561e-01,1.491373032331466675e-01,-1.801535487174987793e+00,2.172141551971435547e+00,2.367484867572784424e-01,-1.746132783591747284e-02,-4.862574338912963867e-01,-1.331400275230407715e-01
-7.863019704818725586e-01,7.329548597335815430e-01,-8.273036032915115356e-02,8.402393758296966553e-02,6.627338528633117676e-01,-2.074034690856933594e+00,2.103084802627563477e+00,-7.416343688964843750e-02,7.593461871147155762e-02,-8.104229718446731567e-02
-1.115632772445678711e+00,-1.445257782936096191e+00,-3.463489562273025513e-02,-3.369444608688354492e-01,1.706433176994323730e+00,-3.676171302795410156e-01,-5.698036551475524902e-01,7.911117747426033020e-03,3.671834617853164673e-02,3.351526260375976562e-01
-4.767268002033233643e-01,-5.370772480964660645e-01,2.417713589966297150e-02,-7.165499776601791382e-02,-2.960358619689941406e+00,-4.110045433044433594e-01,-4.638862013816833496e-01,6.863873451948165894e-03,-5.640882626175880432e-02,1.109121143817901611e-01
-4.596148729324340820e-01,-6.168781518936157227e-01,-3.101610951125621796e-02,-3.867659717798233032e-02,2.926251888275146484e+00,5.110950469970703125e-01,1.299008369445800781e+00,-3.689257800579071045e-02,4.185632616281509399e-02,2.419675886631011963e-02
3.052948713302612305e-01,-1.605024814605712891e+00,-4.407501593232154846e-02,4.984510317444801331e-02,-1.041637420654296875e+00,7.458643913269042969e-01,1.071024060249328613e+00,1.523251645267009735e-02,5.316198989748954773e-02,-5.305301398038864136e-02
3.734005242586135864e-02,-1.639962196350097656e-01,-1.206301376223564148e-01,-1.392812877893447876e-01,-4.816379398107528687e-02,-2.276076972484588623e-01,-1.788263022899627686e-01,-6.118879318237304688e-01,1.462562978267669678e-01,-2.406677044928073883e-02
8.497128486633300781e-01,8.872448801994323730e-01,3.641908243298530579e-02,8.779697120189666748e-02,-4.053081572055816650e-01,1.048975467681884766e+00,1.294084310531616211e+00,-3.576637431979179382e-02,7.745146285742521286e-03,-7.589585334062576294e-02
1.825847923755645752e-01,4.503017663955688477e-01,8.250812292098999023e-01,4.110122919082641602e-01,-1.764935255050659180e+00,-1.198718309402465820e+00,-5.634313821792602539e-01,-9.149393066763877869e-03,-8.184104561805725098e-01,-4.354208707809448242e-01
-5.828940868377685547e-01,-2.510221242904663086e+00,-1.279761791229248047e-01,-8.380269259214401245e-02,2.246562004089355469e+00,-4.197651147842407227e-01,3.232863843441009521e-01,3.883124887943267822e-02,1.074624806642532349e-01,5.731969326734542847e-02
-8.477128110826015472e-03,-1.030921936035156250e+00,-1.189985051751136780e-01,-2.617435902357101440e-02,2.161043167114257812e+00,-1.917343139648437500e+00,1.066184118390083313e-01,3.292884677648544312e-02,1.456649005413055420e-01,2.191390842199325562e-02
-1.116770029067993164e+00,-6.216729283332824707e-01,-8.319669868797063828e-04,5.584653932601213455e-03,-1.499767303466796875e+00,4.501547217369079590e-01,5.357591509819030762e-01,-6.224865093827247620e-02,-5.515770521014928818e-03,1.757912337779998779e-02
2.422427758574485779e-03,2.118923813104629517e-01,1.318745762109756470e-01,1.294961869716644287e-01,4.983251914381980896e-02,-4.097729921340942383e-02,-9.005647152662277222e-02,-2.891512215137481689e-01,-9.235294908285140991e-02,-9.536012262105941772e-02
-2.080032587051391602e+00,7.497844845056533813e-02,-3.619615137577056885e-01,2.754327952861785889e-01,6.158018708229064941e-01,1.270178675651550293e+00,-3.475323319435119629e-01,1.076920452760532498e-04,3.522224128246307373e-01,-3.004489839076995850e-01
-1.436392307281494141e+00,-6.464067697525024414e-01,-6.410158425569534302e-02,1.169443950057029724e-01,1.725697517395019531e+00,1.942530721426010132e-01,1.342661499977111816e+00,-2.915852889418601990e-02,8.654195070266723633e-02,-1.186372190713882446e-01
3.087743185460567474e-03,-2.204087972640991211e-01,3.361402824521064758e-02,-3.438094630837440491e-02,-8.896837234497070312e-01,2.840566635131835938e-01,1.796342372894287109e+00,-7.293801289051771164e-03,-3.665226325392723083e-02,1.053358521312475204e-02
-2.035936862230300903e-01,-4.816223084926605225e-01,3.136226162314414978e-02,-5.155666545033454895e-02,6.910449862480163574e-01,-5.934609770774841309e-01,2.544354200363159180e+00,-6.069040670990943909e-02,-2.694479748606681824e-02,4.382339864969253540e-02
-5.963456258177757263e-02,1.121935606002807617e+00,6.081486120820045471e-02,9.655810594558715820e-01,1.801578998565673828e+00,-3.899823501706123352e-02,-4.618227779865264893e-01,-1.611656695604324341e-02,-6.749455630779266357e-02,-9.651078581809997559e-01
1.818621516227722168e+00,1.200826644897460938e+00,-4.870468005537986755e-02,4.439314827322959900e-02,-7.844446897506713867e-01,2.021642208099365234e+00,1.057787775993347168e+00,-6.220178306102752686e-02,3.480924665927886963e-02,-4.618308320641517639e-02
-1.016476988792419434e+00,1.933944672346115112e-01,1.144622731953859329e-02,-7.950806990265846252e-03,-2.366510391235351562e+00,-1.008284538984298706e-01,1.609044671058654785e-01,-3.788254782557487488e-02,-5.815886333584785461e-02,1.931248605251312256e-02
-1.149927258491516113e+00,2.235438674688339233e-01,4.966073334217071533e-01,7.573183178901672363e-01,-2.739722132682800293e-01,2.139922857284545898e+00,-2.590216100215911865e-01,2.742788381874561310e-02,-4.701542258262634277e-01,-7.276449203491210938e-01
2.685264050960540771e-01,7.156932353973388672e-01,-3.127774894237518311e-01,2.514648735523223877e-01,1.170480132102966309e+00,2.491929769515991211e+00,3.787033259868621826e-01,1.099222921766340733e-03,3.231289982795715332e-01,-1.948724985122680664e-01
-4.264077171683311462e-02,5.840508639812469482e-02,3.747195750474929810e-02,8.106756210327148438e-02,-2.978252246975898743e-02,-3.492788225412368774e-02,-1.968161016702651978e-02,4.797791689634323120e-02,-3.572620451450347900e-02,-2.978524751961231232e-02
-6.249004229903221130e-02,6.870505958795547485e-02,7.890693843364715576e-02,-6.495009362697601318e-02,5.657142400741577148e-02,1.485654059797525406e-02,-3.227131068706512451e-02,3.983301669359207153e-02,-7.428869605064392090e-02,2.005625888705253601e-02
9.998711943626403809e-01,5.010716915130615234e-01,-1.330301314592361450e-01,-2.439559996128082275e-01,1.269551038742065430e+00,1.729381680488586426e+00,-5.838330388069152832e-01,7.116352766752243042e-02,1.578924804925918579e-01,2.483049333095550537e-01
-1.502468943595886230e+00,-4.028937816619873047e-01,-1.400227248668670654e-01,2.105855615809559822e-03,-1.277620196342468262e+00,-1.207509517669677734e+00,9.487086534500122070e-01,-1.510175783187150955e-02,1.165046542882919312e-01,-2.733369916677474976e-02
-1.244991064071655273e+00,-7.304725646972656250e-01,-3.052161633968353271e-01,-2.011219412088394165e-02,1.221327066421508789e+00,-5.439456701278686523e-01,-1.894140690565109253e-01,-6.151470169425010681e-02,2.455941736698150635e-01,2.015738934278488159e-02
1.142777949571609497e-01,6.546750664710998535e-02,3.266457840800285339e-02,-1.009129509329795837e-01,-7.638237625360488892e-02,5.440502893179655075e-03,3.903299942612648010e-02,-1.471493393182754517e-01,-8.710256218910217285e-02,4.174079373478889465e-02
-7.243166565895080566e-01,1.249728873372077942e-01,2.618199288845062256e-01,5.155856534838676453e-02,2.554919242858886719e+00,1.751152753829956055e+00,-1.847759038209915161e-01,3.367364173755049706e-03,-2.673676013946533203e-01,-6.913644820451736450e-02
1.035369187593460083e-01,1.051952391862869263e-01,-5.924987420439720154e-02,-1.467824075371026993e-02,4.356554150581359863e-02,1.706451922655105591e-02,1.435516774654388428e-02,-4.437019303441047668e-02,4.904879629611968994e-02,-1.194180268794298172e-02
